03e0eefc-25b2-4ee4-9bc2-7425842efa5a	POLICE		Av. Manuel Rodríguez	Santiago	-70.660348	-33.441313	[$date#2025-06-01T19:37:45.107Z]
03e88974-e922-470f-ba87-9ce44c050c44	CHIT_CHAT		Av. Grecia	Ñuñoa	-70.626342	-33.45561	[$date#2025-05-31T21:26:20.131Z]
03ed9c3a-4c93-4fc6-b5cc-3b5dc08e0dca	HAZARD	hazard_on_road	Los Cerezos	Ñuñoa	-70.585694	-33.460133	[$date#2025-06-01T17:55:03.442Z]
03ef55bb-5e28-47da-ab10-f92858873a80	JAM	jam_heavy_traffic	Av. Américo Vespucio Sur	Las Condes	-70.581783	-33.420392	[$date#2025-06-01T17:54:59.097Z]
03fafa51-5997-4c61-84c2-437aae0e835e	CHIT_CHAT		Av. 5 de Abril	Maipú	-70.75971	-33.510568	[$date#2025-06-01T16:30:40.474Z]
04041cd6-7197-488c-ab6e-b80f95867c96	JAM	jam_stand_still_traffic	Av. General Óscar Bonilla	Lo Prado	-70.738372	-33.452672	[$date#2025-05-31T21:21:20.472Z]
040c4486-6575-4e6d-9a69-640d4a577c12	JAM	jam_heavy_traffic	Dublé Almeyda	Ñuñoa	-70.596561	-33.456725	[$date#2025-05-31T23:55:26.157Z]
041c8dd2-95a0-437a-969d-ceeaf8fefc4d	JAM		Av. El Cerro	Providencia	-70.608789	-33.416313	[$date#2025-06-01T01:55:19.343Z]
0420953d-6745-4424-a675-b92ae608456d	HAZARD	hazard_on_road_pot_hole	Gorbea	Santiago	-70.671645	-33.454327	[$date#2025-06-01T14:00:39.118Z]
0430c618-eb58-4e7e-a6ea-1ffec2570a27	JAM	jam_stand_still_traffic		Cerrillos	-70.716212	-33.518842	[$date#2025-05-31T22:26:17.005Z]
043c19fc-8ec7-4c44-b43a-1e05d7a0b5c3	ACCIDENT		Viel	Santiago	-70.654766	-33.476503	[$date#2025-06-01T14:55:41.092Z]
044af5fa-a769-4a9d-ab0d-c9da23cca44e	JAM	jam_stand_still_traffic	Av. Providencia	Providencia	-70.61203	-33.423256	[$date#2025-06-01T00:40:19.463Z]
045636c5-2da5-422c-bd91-6e21e0a79378	HAZARD	hazard_on_shoulder_car_stopped	Av. Las Acacias	San Bernardo	-70.740945	-33.544531	[$date#2025-06-01T13:40:38.995Z]
045e3384-9c31-4fdb-bb24-b8a29fb4f9f0	ROAD_CLOSED	road_closed_event	Av. Quilín Norte	Peñalolén	-70.566423	-33.489164	[$date#2025-06-01T00:45:27.441Z]
0485543d-7d8c-495d-8c19-cf0d52472e04	POLICE		Libertad	Santiago	-70.6744	-33.438305	[$date#2025-05-31T22:26:08.099Z]
0495a1db-4797-42c6-80c3-24a8c37d7e6d	HAZARD	hazard_on_road_pot_hole	El Acueducto	Peñalolén	-70.540083	-33.483506	[$date#2025-05-31T22:26:20.095Z]
04964711-a85d-4577-926c-6859bbd1e0ae	JAM	jam_stand_still_traffic	Leonardo da Vinci	Maipú	-70.747204	-33.475586	[$date#2025-06-01T18:35:00.899Z]
049c1a2e-12bf-4619-873d-e2a834285795	POLICE		Shell	Conchalí	-70.657559	-33.386899	[$date#2025-06-01T13:20:33.454Z]
04c388a7-2f5e-4fa8-bab6-63b8d9f8e73a	CHIT_CHAT		Av. Américo Vespucio	Peñalolén	-70.577763	-33.476965	[$date#2025-06-01T00:05:26.491Z]
04c456ee-ce82-4bc9-b1d6-c974d60ef817	JAM	jam_stand_still_traffic	Esperanza	Santiago	-70.674446	-33.449106	[$date#2025-05-31T20:56:16.176Z]
04cd13df-28a1-4ace-b859-ef74a1c29194	JAM	jam_stand_still_traffic	Puente Los Leones	Providencia	-70.609383	-33.417285	[$date#2025-05-31T22:26:08.099Z]
04dd3291-46bb-42b1-b570-b07f3cde3cc7	CHIT_CHAT		Emilio Vaisse	Providencia	-70.626981	-33.448244	[$date#2025-06-01T01:05:19.551Z]
04de338c-3afd-4274-992a-2c3e973db817	JAM	jam_stand_still_traffic	Calle del Arzobispo	Providencia	-70.626663	-33.431427	[$date#2025-06-01T01:25:19.612Z]
04e9013c-1300-4df1-a00f-db846f0c1b19	ROAD_CLOSED	road_closed_event	Paso Superior Enea	Pudahuel	-70.788409	-33.422059	[$date#2025-05-31T20:56:16.176Z]
04eea80b-14e2-404f-b9ac-4226b3f6d2e9	ACCIDENT		Av. Las Torres	Lo Prado	-70.730986	-33.44493	[$date#2025-06-01T02:15:19.435Z]
04f053e1-5596-4449-8791-ef45ea4ee089	POLICE		Manuel Rodríguez	La Florida	-70.609787	-33.539698	[$date#2025-06-01T00:20:23.159Z]
04f4b0d4-94f3-4f49-b882-6408fdc7819c	HAZARD	hazard_on_road_pot_hole	Av. La Florida lateral	La Florida	-70.578444	-33.522675	[$date#2025-06-01T13:15:41.83Z]
04f9b220-bb73-4c95-a9cd-e1e81b2dc423	POLICE		Av. Departamental	Peñalolén	-70.587815	-33.509938	[$date#2025-05-31T21:31:23.663Z]
04fb2e62-7f82-4641-a13c-09b2d38916b8	ACCIDENT		Av. Teniente Luis Cruz Martínez	Maipú	-70.737115	-33.471226	[$date#2025-06-01T13:15:39.541Z]
050069b8-4b89-4f25-82e1-c43ab0e520ab	POLICE		Av. 5 de Abril	Maipú	-70.758276	-33.5107	[$date#2025-06-01T16:20:46.556Z]
050a51a3-bee4-4d53-8c35-eec2dab84985	JAM	jam_stand_still_traffic	Aguas Claras	La Reina	-70.556705	-33.439383	[$date#2025-06-01T17:54:59.096Z]
050a788e-c19b-49e2-8b1e-26f3b2e33329	JAM	jam_heavy_traffic	Av. Los Leones	Providencia	-70.601047	-33.436543	[$date#2025-06-01T21:12:46.85Z]
050c7d84-322d-4c8b-affd-d7f33f1b202c	HAZARD	hazard_on_road	Av. Libertador Bernardo O'Higgins	Santiago	-70.636131	-33.437548	[$date#2025-06-01T21:12:46.85Z]
0512cbcd-8d20-42a4-8764-83b030054233	ROAD_CLOSED	road_closed_event	Av. Costanera Andrés Bello	Providencia	-70.614156	-33.42193	[$date#2025-06-01T02:45:20.485Z]
0512ec10-e051-4cba-90f8-b95375bae70d	JAM	jam_stand_still_traffic	Av. Grecia	Ñuñoa	-70.599892	-33.464702	[$date#2025-06-01T00:15:25.612Z]
05151413-c3c5-4e4d-bf9b-03b3ea660f63	JAM		Dagoberto Godoy	Pudahuel	-70.749239	-33.444028	[$date#2025-06-01T18:14:56.14Z]
053171a4-df53-4d85-a8fd-660e40e3ee1e	POLICE		Gustavo Eiffel	Maipú	-70.750857	-33.476962	[$date#2025-06-01T19:57:49.646Z]
0539320d-a6b5-435c-9259-c177d3f041bb	ROAD_CLOSED	road_closed_event	Av. Costanera Andrés Bello	Providencia	-70.614156	-33.42193	[$date#2025-06-01T05:50:31.394Z]
05647e80-9c39-474d-9513-afd858cb601e	HAZARD	hazard_on_road_construction	Av. Alfredo Silva Carvallo	Maipú	-70.772243	-33.529995	[$date#2025-06-01T18:05:02.152Z]
0568e560-05ff-4973-8b37-3dba7166772c	CHIT_CHAT		Benozzo Gozzolli	San Joaquín	-70.629437	-33.502788	[$date#2025-06-01T04:00:32.968Z]
056a58b2-5735-48fb-867f-b670d4191491	JAM		Dr. Sótero del Río	La Florida	-70.609479	-33.537509	[$date#2025-06-01T00:50:24.003Z]
05717afc-c155-4e33-b525-9e95f8f12711	POLICE		Dr. Luis Middleton	Providencia	-70.616772	-33.428137	[$date#2025-06-01T05:00:30.011Z]
0585321b-0fc5-4206-8e40-84a516273aba	POLICE		Viel	Santiago	-70.654524	-33.47592	[$date#2025-06-01T16:05:40.215Z]
05a06ca4-b7fe-4f32-92e8-689190bdfbb7	ACCIDENT		Av. Américo Vespucio	Cerrillos	-70.712883	-33.516858	[$date#2025-06-01T21:12:51.018Z]
05a6271f-0b5e-4718-b696-e5411c98ea20	HAZARD	hazard_on_road	San Francisco	Santiago	-70.643862	-33.471966	[$date#2025-06-01T00:00:23.43Z]
05ae5544-c583-4b51-9b0c-52951c888bd4	JAM	jam_stand_still_traffic	Recoleta	Recoleta	-70.641673	-33.386128	[$date#2025-06-01T00:00:19.228Z]
05b367d2-7cc5-44a7-a226-8ffbd60adf4e	POLICE		Olivos	Recoleta	-70.645959	-33.425061	[$date#2025-06-01T04:05:28.885Z]
05c648e7-90e5-4341-8849-155d0397ba71	JAM	jam_heavy_traffic	Av. Presidente José Joaquín Prieto Vial	Lo Espejo	-70.681218	-33.530926	[$date#2025-05-31T20:56:20.49Z]
05c68582-649c-4489-8066-4d565fa6e7b1	POLICE		Eulogia Sánchez	Providencia	-70.632962	-33.4397	[$date#2025-05-31T21:06:16.148Z]
05f03cab-df14-4d1d-8b5d-98d8be9b9d1c	JAM	jam_stand_still_traffic	San Diego	Santiago	-70.649398	-33.457866	[$date#2025-06-01T03:40:33.656Z]
05f07260-e14c-43c0-bba4-bdf06b3ae053	JAM		Av. Las Torres	Quilicura	-70.740622	-33.350572	[$date#2025-05-31T22:26:08.1Z]
05f1b43c-b8b3-4bab-8942-d4af9e0a9c69	JAM	jam_stand_still_traffic	Lira	Santiago	-70.63914	-33.449007	[$date#2025-06-01T18:04:56.906Z]
05f2edc0-9a6e-4d05-852d-51092b7e7f45	HAZARD	hazard_on_shoulder_car_stopped	Av. Francisco Bilbao	La Reina	-70.546242	-33.429752	[$date#2025-06-01T15:15:37.225Z]
05f5835d-0ee7-4eda-8bda-021792585176	JAM	jam_stand_still_traffic	Av. José Pedro Alessandri	Ñuñoa	-70.598124	-33.460044	[$date#2025-05-31T23:15:25.565Z]
060b3de2-83a5-40c7-b668-0edd0e5bbcaf	CHIT_CHAT		Acceso Jumbo Bilbao (Flandes Nivel -1)	Las Condes	-70.578071	-33.429543	[$date#2025-06-01T20:52:47.414Z]
0613bc6e-b6b8-4acd-9f5c-91ae1a9ba803	HAZARD	hazard_on_road_traffic_light_fault	Av. Lo Errázuriz	Cerrillos	-70.722624	-33.490879	[$date#2025-06-01T14:10:39.951Z]
062d43f4-66fc-4307-8286-b66245fcdab2	HAZARD	hazard_on_road	Martínez de Rozas	Quinta Normal	-70.684242	-33.434801	[$date#2025-05-31T21:31:16.439Z]
0634e964-f5b6-467e-9b21-9b435a37a0de	POLICE		Av. José Joaquín Pérez	Quinta Normal	-70.720177	-33.430613	[$date#2025-06-01T05:40:29.42Z]
0635ed9e-2290-4f9f-8881-048a5f672b13	POLICE		Av. José Joaquín Pérez	Cerro Navia	-70.723801	-33.429687	[$date#2025-06-01T01:30:20.186Z]
0641cc66-8e9c-440d-819a-c4343a586949	HAZARD	hazard_on_road	Alonso de Córdova interior	Las Condes	-70.575623	-33.406692	[$date#2025-06-01T17:54:59.096Z]
065de407-9212-45d5-8bb2-36ad6769fc51	CHIT_CHAT		Colón	La Cisterna	-70.666645	-33.513655	[$date#2025-06-01T01:20:24.462Z]
066063be-4f8b-47dc-8f3d-4e371b17684c	HAZARD	hazard_on_shoulder_car_stopped	Av. Cardenal Raúl Silva Henríquez	La Granja	-70.620658	-33.540851	[$date#2025-05-31T23:25:23.118Z]
0669a1aa-4022-4d85-9838-25cf1c41941e	POLICE		Vía Elevada Av. Pajaritos	Maipú	-70.75723	-33.526215	[$date#2025-06-01T03:05:32.356Z]
06726a1c-4489-42cf-9b7d-893b4a4ded83	HAZARD		Av. Presidente José Joaquín Prieto Vial	Lo Espejo	-70.673848	-33.51603	[$date#2025-06-01T05:45:33.702Z]
067391f9-6ddb-47d9-a79b-079843be582b	POLICE	police_hiding	Av. Las Condes	Las Condes	-70.513886	-33.371476	[$date#2025-06-01T00:15:20.488Z]
